H,D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,receiveSyncMDN(Lcom/helger/as2lib/message/AS2Message;Lcom/helger/as2lib/util/http/AS2HttpClient;Lcom/helger/as2lib/crypto/MIC;Lcom/helger/as2lib/util/dump/IHTTPIncomingDumper;Lcom/helger/as2lib/util/AS2ResourceHelper;)V,798,798,1
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,NO_METHOD,112,1055,0
L,B,SE_BAD_FIELD,com.helger.as2lib.processor.sender.AS2SenderModule,m_aIncomingMDNCallback,NO_METHOD,-1,-1,0
L,B,SE_BAD_FIELD,com.helger.as2lib.processor.sender.AS2SenderModule,m_aVerificationCertificateConsumer,NO_METHOD,-1,-1,0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,calculateAndStoreMIC(Lcom/helger/as2lib/message/AS2Message;)Lcom/helger/as2lib/crypto/MIC;,346,385,0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,secureMimeBodyPart(Ljavax/mail/internet/MimeBodyPart;Lcom/helger/mail/cte/EContentTransferEncoding;Lcom/helger/as2lib/crypto/ECompressionType;ZLjava/util/function/Consumer;Lcom/helger/as2lib/crypto/ECryptoAlgorithmSign;Ljava/security/cert/X509Certificate;Ljava/security/PrivateKey;ZZLcom/helger/as2lib/crypto/ECryptoAlgorithmCrypt;Ljava/security/cert/X509Certificate;)Ljavax/mail/internet/MimeBodyPart;,443,510,1
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.processor.sender.AS2SenderModule,NO_FIELD,secure(Lcom/helger/as2lib/message/IMessage;Lcom/helger/mail/cte/EContentTransferEncoding;)Ljavax/mail/internet/MimeBodyPart;,517,607,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.params.MessageMDNParameters,NO_FIELD,NO_METHOD,60,140,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.processor.receiver.AbstractActiveNetModule$ConnectionThread,m_aSocket,<init>(Lcom/helger/as2lib/processor/receiver/AbstractActiveNetModule;Ljava/net/Socket;)V,317,317,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.processor.receiver.AbstractActiveNetModule$ConnectionThread,m_aOwner,<init>(Lcom/helger/as2lib/processor/receiver/AbstractActiveNetModule;Ljava/net/Socket;)V,316,316,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.partner.xml.XMLPartnershipFactory,NO_FIELD,NO_METHOD,74,333,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.params.ExceptionParameters,m_aTarget,<init>(Lcom/helger/as2lib/exception/AS2Exception;Z)V,60,60,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.params.ExceptionParameters,NO_FIELD,NO_METHOD,59,104,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.processor.receiver.AbstractDirectoryPollingModule,m_aTrackedFiles,trackedFiles()Lcom/helger/commons/collection/impl/ICommonsMap;,400,400,1
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.partner.SelfFillingPartnershipFactory,NO_FIELD,NO_METHOD,48,115,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.storage.MessageFileModule,NO_FIELD,NO_METHOD,69,160,0
L,D,REC_CATCH_EXCEPTION,com.helger.as2lib.processor.storage.MessageFileModule,NO_FIELD,handle(Ljava/lang/String;Lcom/helger/as2lib/message/IMessage;Ljava/util/Map;)V,105,105,1
M,V,EI_EXPOSE_REP,com.helger.as2lib.processor.receiver.net.AS2MDNReceiverHandler,m_aReceiverModule,getModule()Lcom/helger/as2lib/processor/receiver/AS2MDNReceiverModule;,126,126,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.message.AbstractMessage,m_aData,getData()Ljavax/mail/internet/MimeBodyPart;,103,103,1
M,V,EI_EXPOSE_REP2,com.helger.as2lib.message.AbstractMessage,m_aMDN,setMDN(Lcom/helger/as2lib/message/IMessageMDN;)V,108,108,1
M,V,EI_EXPOSE_REP2,com.helger.as2lib.message.AbstractMessage,m_aData,setData(Ljavax/mail/internet/MimeBodyPart;)V,72,72,1
M,V,EI_EXPOSE_REP,com.helger.as2lib.message.AbstractMessage,m_aMDN,getMDN()Lcom/helger/as2lib/message/IMessageMDN;,114,114,1
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.resender.DirectoryResenderModule,NO_FIELD,NO_METHOD,77,265,0
L,D,REC_CATCH_EXCEPTION,com.helger.as2lib.processor.resender.DirectoryResenderModule,NO_FIELD,isTimeToSend(Ljava/io/File;)Z,162,162,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.session.AS2Session,m_aHttpProxy,setHttpProxy(Ljava/net/Proxy;)V,203,203,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.session.AS2Session,m_aHttpProxy,getHttpProxy()Ljava/net/Proxy;,198,198,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.session.AS2Session,NO_FIELD,NO_METHOD,74,238,0
M,B,SE_BAD_FIELD,com.helger.as2lib.session.AS2Session,m_aHttpProxy,NO_METHOD,-1,-1,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.storage.MDNFileModule,NO_FIELD,NO_METHOD,64,127,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.processor.AsyncMessageProcessor,m_aExceptionCallbacks,exceptionCallbacks()Lcom/helger/commons/callback/CallbackList;,132,132,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.AsyncMessageProcessor,NO_FIELD,NO_METHOD,78,164,0
M,B,SE_BAD_FIELD,com.helger.as2lib.processor.AsyncMessageProcessor,m_aQueue,NO_METHOD,-1,-1,0
M,B,SE_BAD_FIELD,com.helger.as2lib.processor.AsyncMessageProcessor,m_aExceptionCallbacks,NO_METHOD,-1,-1,0
M,B,SE_BAD_FIELD,com.helger.as2lib.processor.AsyncMessageProcessor,m_aProcessorThread,NO_METHOD,-1,-1,0
L,M,SC_START_IN_CTOR,com.helger.as2lib.processor.AsyncMessageProcessor,NO_FIELD,<init>()V,119,119,0
L,V,MC_OVERRIDABLE_METHOD_CALL_IN_CONSTRUCTOR,com.helger.as2lib.processor.AsyncMessageProcessor,NO_FIELD,<init>()V,86,86,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.processor.sender.AsynchMDNSenderModule,NO_FIELD,NO_METHOD,76,241,0
L,D,REC_CATCH_EXCEPTION,com.helger.as2lib.crypto.BCCryptoHelper,NO_FIELD,<clinit>()V,157,157,0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.helger.as2lib.crypto.BCCryptoHelper,NO_FIELD,loadKeyStore(Lcom/helger/security/keystore/IKeyStoreType;Ljava/io/InputStream;[C)Ljava/security/KeyStore;,249,252,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientSettings,m_aKeyStoreBytes,getKeyStoreBytes()[B,172,172,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientSettings,m_aKeyStoreBytes,setKeyStore(Lcom/helger/security/keystore/IKeyStoreType;[BLjava/lang/String;)Lcom/helger/as2lib/client/AS2ClientSettings;,237,237,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientSettings,m_aCustomHeaders,customHeaders()Lcom/helger/commons/http/HttpHeaderMap;,857,857,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2ClientSettings,m_aReceiverCert,getReceiverCertificate()Ljava/security/cert/X509Certificate;,388,388,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2ClientSettings,m_aReceiverCert,setReceiverCertificate(Ljava/security/cert/X509Certificate;)Lcom/helger/as2lib/client/AS2ClientSettings;,403,403,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.client.AS2ClientSettings,NO_FIELD,NO_METHOD,80,908,1
H,B,SE_BAD_FIELD,com.helger.as2lib.client.AS2ClientSettings,m_aCustomHeaders,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.helger.as2lib.client.AS2ClientSettings,m_aHttpOutgoingDumperFactory,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.helger.as2lib.client.AS2ClientSettings,m_aHttpIncomingDumper,NO_METHOD,-1,-1,1
M,B,SE_BAD_FIELD,com.helger.as2lib.client.AS2ClientSettings,m_aVerificationCertificateConsumer,NO_METHOD,-1,-1,1
M,V,EI_EXPOSE_REP2,com.helger.as2lib.processor.receiver.AbstractActiveNetModule$MainThread,m_aOwner,<init>(Lcom/helger/as2lib/processor/receiver/AbstractActiveNetModule;Ljava/lang/String;I)V,353,353,0
M,V,EI_EXPOSE_REP,com.helger.as2lib.client.AS2Client,m_aHttpProxy,getHttpProxy()Ljava/net/Proxy;,113,113,0
M,V,EI_EXPOSE_REP2,com.helger.as2lib.client.AS2Client,m_aHttpProxy,setHttpProxy(Ljava/net/Proxy;)Lcom/helger/as2lib/client/AS2Client;,126,126,0
M,D,REC_CATCH_EXCEPTION,com.helger.as2lib.client.AS2Client,NO_FIELD,sendSynchronous(Lcom/helger/as2lib/client/AS2ClientSettings;Lcom/helger/as2lib/client/AS2ClientRequest;)Lcom/helger/as2lib/client/AS2ClientResponse;,483,483,0
M,D,RCN_REDUNDANT_NULLCHECK_OF_NONNULL_VALUE,com.helger.as2lib.cert.AbstractCertificateFactory,NO_FIELD,initEmptyKeyStore()V,249,249,0
M,X,OBL_UNSATISFIED_OBLIGATION,com.helger.as2lib.cert.AbstractCertificateFactory,NO_FIELD,lambda$save$60(Ljava/io/OutputStream;)Ljava/lang/String;,676,676,0
M,X,OBL_UNSATISFIED_OBLIGATION,com.helger.as2lib.cert.AbstractCertificateFactory,NO_FIELD,lambda$load$57(Ljava/io/InputStream;)Ljava/lang/String;,645,645,0
M,X,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,com.helger.as2lib.cert.AbstractCertificateFactory,NO_FIELD,load(Ljava/io/InputStream;[C)V,645,645,0
M,X,OBL_UNSATISFIED_OBLIGATION_EXCEPTION_EDGE,com.helger.as2lib.cert.AbstractCertificateFactory,NO_FIELD,save(Ljava/io/OutputStream;[C)V,676,676,0
M,D,NP_LOAD_OF_KNOWN_NULL_VALUE,com.helger.as2lib.params.DateParameters,NO_FIELD,getParameter(Ljava/lang/String;)Ljava/lang/String;,78,78,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.params.DateParameters,NO_FIELD,NO_METHOD,48,85,0
M,C,TQ_NEVER_VALUE_USED_WHERE_ALWAYS_REQUIRED,com.helger.as2lib.processor.sender.AbstractSenderModule,NO_FIELD,getRetryCount(Lcom/helger/as2lib/partner/Partnership;Ljava/util/Map;)I,116,116,0
L,D,REC_CATCH_EXCEPTION,com.helger.as2lib.processor.receiver.net.AS2ReceiverHandler,NO_FIELD,decrypt(Lcom/helger/as2lib/message/IMessage;Lcom/helger/as2lib/util/AS2ResourceHelper;)V,256,256,1
L,D,REC_CATCH_EXCEPTION,com.helger.as2lib.processor.receiver.net.AS2ReceiverHandler,NO_FIELD,verify(Lcom/helger/as2lib/message/IMessage;Lcom/helger/as2lib/util/AS2ResourceHelper;)V,333,333,1
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.params.RandomParameters,NO_FIELD,NO_METHOD,40,73,0
L,B,SE_NO_SERIALVERSIONID,com.helger.as2lib.partner.xml.SelfFillingXMLPartnershipFactory,NO_FIELD,NO_METHOD,50,83,0
L,P,SIC_INNER_SHOULD_BE_STATIC_ANON,com.helger.as2lib.util.http.AS2HttpClient,NO_FIELD,send(Ljava/io/InputStream;Lcom/helger/mail/cte/EContentTransferEncoding;Lcom/helger/as2lib/util/dump/IHTTPOutgoingDumper;Lcom/helger/as2lib/util/AS2ResourceHelper;)J,179,179,0
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,com.helger.as2lib.client.AS2ClientResponse,m_aExecutionDuration,getAsString()Ljava/lang/String;,268,268,0
L,D,UWF_FIELD_NOT_INITIALIZED_IN_CONSTRUCTOR,com.helger.as2lib.client.AS2ClientResponse,m_aThrowable,getAsString()Ljava/lang/String;,264,264,0
L,B,NM_CONFUSING,com.helger.as2lib.client.AS2ClientSettings,NO_FIELD,getAsyncMDNUrl()Ljava/lang/String;,636,636,0
