priority1,priority2,type,package_name,field_name,method_name,startline,endline,label,s1,s2,s3,s4,addr,_package,_class,_method,rank_score,s4_rank
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.JSONToLowerParser$1,NO_FIELD,apply(Ljava/lang/String;)Ljava/lang/String;,65,65,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.JSONToLowerParser,com.metamx.common.parsers.JSONToLowerParser$1.apply,0.007383932035322154,0.0
L,I,DM_CONVERT_CASE,com.metamx.common.parsers.JSONToLowerParser$1,NO_FIELD,apply(Ljava/lang/String;)Ljava/lang/String;,65,65,0,-1,-1,-1.0,0.0,Dm,com.metamx.common.parsers,com.metamx.common.parsers.JSONToLowerParser,com.metamx.common.parsers.JSONToLowerParser$1.apply,0.007383932035322154,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.concurrent.ExecutorServices$1,NO_FIELD,start()V,48,48,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.concurrent,com.metamx.common.concurrent.ExecutorServices,com.metamx.common.concurrent.ExecutorServices$1.start,0.341437699166318,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.concurrent.ScheduledExecutors$3,NO_FIELD,call()Lcom/metamx/common/concurrent/ScheduledExecutors$Signal;,140,141,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.concurrent,com.metamx.common.concurrent.ScheduledExecutors,com.metamx.common.concurrent.ScheduledExecutors$3.call,0.016094247915794894,0.0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.MergeSequence$1,NO_FIELD,apply(Lcom/metamx/common/guava/Yielder;)Ljava/lang/Object;,53,53,0,-1,-1,-1.0,0.0,NP,com.metamx.common.guava,com.metamx.common.guava.MergeSequence,com.metamx.common.guava.MergeSequence$1.apply,0.014099629932886985,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.concurrent.ScheduledExecutors$3,NO_FIELD,call()Ljava/lang/Object;,136,136,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.concurrent,com.metamx.common.concurrent.ScheduledExecutors,com.metamx.common.concurrent.ScheduledExecutors$3.call,0.016094247915794894,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.lifecycle.Lifecycle$AnnotationBasedHandler,NO_FIELD,start()V,347,353,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.lifecycle,com.metamx.common.lifecycle.Lifecycle,com.metamx.common.lifecycle.Lifecycle$AnnotationBasedHandler.start,0.042300356315949084,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.TimestampParser$3,NO_FIELD,apply(Ljava/lang/String;)Lorg/joda/time/DateTime;,72,73,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.TimestampParser,com.metamx.common.parsers.TimestampParser$3.apply,0.045698213276973855,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.TimestampParser$4,NO_FIELD,apply(Ljava/lang/String;)Lorg/joda/time/DateTime;,84,85,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.TimestampParser,com.metamx.common.parsers.TimestampParser$4.apply,0.05839352577697385,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.TimestampParser$5,NO_FIELD,apply(Ljava/lang/String;)Lorg/joda/time/DateTime;,96,97,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.TimestampParser,com.metamx.common.parsers.TimestampParser$5.apply,0.21064993053322648,0.0
M,V,EI_EXPOSE_REP2,com.metamx.common.Granularity$IntervalIterator,inputInterval,<init>(Lcom/metamx/common/Granularity;Lorg/joda/time/Interval;)V,803,803,0,-1,-1,-1.0,0.0,EI2,com.metamx.common,com.metamx.common.Granularity,com.metamx.common.Granularity$IntervalIterator.<init>,0.01939356873853285,0.0
M,V,EI_EXPOSE_REP2,com.metamx.common.Granularity$IntervalIterable,inputInterval,<init>(Lcom/metamx/common/Granularity;Lorg/joda/time/Interval;)V,766,766,0,-1,-1,-1.0,0.0,EI2,com.metamx.common,com.metamx.common.Granularity,com.metamx.common.Granularity$IntervalIterable.<init>,0.01939356873853285,0.0
M,V,EI_EXPOSE_REP2,com.metamx.common.Granularity$ReverseIntervalIterator,inputInterval,<init>(Lcom/metamx/common/Granularity;Lorg/joda/time/Interval;)V,845,845,0,-1,-1,-1.0,0.0,EI2,com.metamx.common,com.metamx.common.Granularity,com.metamx.common.Granularity$ReverseIntervalIterator.<init>,0.01782437956674285,0.0
M,V,EI_EXPOSE_REP2,com.metamx.common.Granularity$ReverseIntervalIterable,inputInterval,<init>(Lcom/metamx/common/Granularity;Lorg/joda/time/Interval;)V,783,783,0,-1,-1,-1.0,0.0,EI2,com.metamx.common,com.metamx.common.Granularity,com.metamx.common.Granularity$ReverseIntervalIterable.<init>,0.01782437956674285,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.TimestampParser$2,NO_FIELD,apply(Ljava/lang/String;)Lorg/joda/time/DateTime;,59,60,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.TimestampParser,com.metamx.common.parsers.TimestampParser$2.apply,0.045698213276973855,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.TimestampParser$1,NO_FIELD,apply(Ljava/lang/String;)Lorg/joda/time/DateTime;,42,50,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.TimestampParser,com.metamx.common.parsers.TimestampParser$1.apply,0.045698213276973855,0.0
M,B,RV_NEGATING_RESULT_OF_COMPARETO,com.metamx.common.guava.Comparators$1,NO_FIELD,compare(Ljava/lang/Object;Ljava/lang/Object;)I,43,43,1,-1,-1,-1.0,0.0,RV,com.metamx.common.guava,com.metamx.common.guava.Comparators,com.metamx.common.guava.Comparators$1.compare,0.40018769916631797,0.0
M,B,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,com.metamx.common.guava.MergeSequence$2,NO_FIELD,accumulate(Ljava/util/PriorityQueue;Lcom/metamx/common/guava/Sequence;)Ljava/util/PriorityQueue;,66,90,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.MergeSequence,com.metamx.common.guava.MergeSequence$2.accumulate,0.013995017321434319,0.0
M,B,OS_OPEN_STREAM,com.metamx.common.Props,NO_FIELD,fromFilename(Ljava/lang/String;)Ljava/util/Properties;,27,27,0,0,0,0.0,0.0,OS,com.metamx.common,com.metamx.common.Props,com.metamx.common.Props.fromFilename,0.012843209836804327,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.JodaUtils$1,NO_FIELD,apply(Lorg/joda/time/Interval;)Z,92,92,0,-1,-1,-1.0,0.0,NP,com.metamx.common,com.metamx.common.JodaUtils,com.metamx.common.JodaUtils$1.apply,0.0028325876331799014,0.0
M,X,OBL_UNSATISFIED_OBLIGATION,com.metamx.common.Props,NO_FIELD,fromFilename(Ljava/lang/String;)Ljava/util/Properties;,27,27,0,0,0,0.180627963,0.0,OBL,com.metamx.common,com.metamx.common.Props,com.metamx.common.Props.fromFilename,0.012843209836804327,0.0
L,B,SE_NO_SERIALVERSIONID,com.metamx.common.collect.AggregatingMap,NO_FIELD,NO_METHOD,23,35,0,0,0,0.0,0.0,SnVI,com.metamx.common.collect,com.metamx.common.collect.AggregatingMap,com.metamx.common.collect.AggregatingMap.NO_METHOD,0.006437699166317958,0.0
M,D,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,com.metamx.common.CompressionUtils,NO_FIELD,zip(Ljava/io/File;Ljava/io/OutputStream;)J,92,92,0,0,0,0.0,0.0,NP,com.metamx.common,com.metamx.common.CompressionUtils,com.metamx.common.CompressionUtils.zip,0.038477401080079784,0.0
M,M,VO_VOLATILE_INCREMENT,com.metamx.common.guava.LimitedYieldingAccumulator,count,accumulate(Ljava/lang/Object;Ljava/lang/Object;)Ljava/lang/Object;,58,58,0,0,0,0.0,0.0,VO,com.metamx.common.guava,com.metamx.common.guava.LimitedYieldingAccumulator,com.metamx.common.guava.LimitedYieldingAccumulator.accumulate,0.003379792062316928,0.0
M,D,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,com.metamx.common.io.smoosh.Smoosh,NO_FIELD,smoosh(Ljava/io/File;Ljava/io/File;)Ljava/util/Map;,36,36,0,0,0,0.0,0.0,NP,com.metamx.common.io.smoosh,com.metamx.common.io.smoosh.Smoosh,com.metamx.common.io.smoosh.Smoosh.smoosh,0.00876331799015032,0.0
M,C,UWF_UNWRITTEN_FIELD,com.metamx.common.parsers.JSONToLowerParser,fieldNames,NO_METHOD,79,79,0,0,0,0.0,0.0,UwF,com.metamx.common.parsers,com.metamx.common.parsers.JSONToLowerParser,com.metamx.common.parsers.JSONToLowerParser.NO_METHOD,0.006772350614521949,0.0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.RegexParser$1,NO_FIELD,apply(Ljava/lang/String;)Ljava/lang/Object;,59,68,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.RegexParser,com.metamx.common.parsers.RegexParser$1.apply,0.0006759584124633857,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$2,NO_FIELD,call()Lcom/metamx/common/guava/Yielder;,76,76,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.ExecutorExecutingSequence,com.metamx.common.guava.ExecutorExecutingSequence$2.call,0.020600637332217463,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$2,NO_FIELD,call()Ljava/lang/Object;,72,72,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.ExecutorExecutingSequence,com.metamx.common.guava.ExecutorExecutingSequence$2.call,0.020600637332217463,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$1,NO_FIELD,call()Ljava/lang/Object;,52,52,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.ExecutorExecutingSequence,com.metamx.common.guava.ExecutorExecutingSequence$1.call,0.01854057359899572,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.io.smoosh.Smoosh$1,NO_FIELD,apply(Ljava/io/File;)Ljava/lang/String;,48,48,0,-1,-1,-1.0,0.0,NP,com.metamx.common.io.smoosh,com.metamx.common.io.smoosh.Smoosh,com.metamx.common.io.smoosh.Smoosh$1.apply,0.00876331799015032,0.0
L,B,SE_NO_SERIALVERSIONID,com.metamx.common.guava.DefaultingHashMap,NO_FIELD,NO_METHOD,32,46,0,-1,-1,-1.0,0.0,SnVI,com.metamx.common.guava,com.metamx.common.guava.DefaultingHashMap,com.metamx.common.guava.DefaultingHashMap.NO_METHOD,0.006437699166317958,0.0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.DelimitedParser$1,NO_FIELD,apply(Ljava/lang/String;)Ljava/lang/Object;,66,74,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.DelimitedParser,com.metamx.common.parsers.DelimitedParser$1.apply,0.24174099482205502,0.0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.collect.CountingMap$1,NO_FIELD,apply(Ljava/util/concurrent/atomic/AtomicLong;)Ljava/lang/Long;,50,50,0,-1,-1,-1.0,0.0,NP,com.metamx.common.collect,com.metamx.common.collect.CountingMap,com.metamx.common.collect.CountingMap$1.apply,0.006437699166317958,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.Fns$2,NO_FIELD,apply(Ljava/util/Map;)Ljava/lang/Object;,45,45,0,-1,-1,-1.0,0.0,NP,com.metamx.common.guava,com.metamx.common.guava.Fns,com.metamx.common.guava.Fns$2.apply,0.009656548749476938,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.guava.Fns$1,NO_FIELD,apply(Ljava/lang/String;)[Ljava/lang/String;,33,33,0,-1,-1,-1.0,0.0,NP,com.metamx.common.guava,com.metamx.common.guava.Fns,com.metamx.common.guava.Fns$1.apply,0.009656548749476938,0.0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.parsers.CSVParser$1,NO_FIELD,apply(Ljava/lang/String;)Ljava/lang/Object;,53,61,0,-1,-1,-1.0,0.0,NP,com.metamx.common.parsers,com.metamx.common.parsers.CSVParser,com.metamx.common.parsers.CSVParser$1.apply,0.24305234064798953,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$3$1,NO_FIELD,call()Lcom/metamx/common/guava/Yielder;,110,110,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.ExecutorExecutingSequence,com.metamx.common.guava.ExecutorExecutingSequence$3$1.call,0.020600637332217463,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$3$1,NO_FIELD,call()Ljava/lang/Object;,106,106,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.ExecutorExecutingSequence,com.metamx.common.guava.ExecutorExecutingSequence$3$1.call,0.020600637332217463,0.0
M,B,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,com.metamx.common.lifecycle.Lifecycle$StartCloseHandler,NO_FIELD,<init>(Ljava/lang/Object;)V,386,395,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.lifecycle,com.metamx.common.lifecycle.Lifecycle,com.metamx.common.lifecycle.Lifecycle$StartCloseHandler.<init>,0.042300356315949084,0.0
M,B,THROWS_METHOD_THROWS_CLAUSE_BASIC_EXCEPTION,com.metamx.common.lifecycle.Lifecycle$StartCloseHandler,NO_FIELD,start()V,401,403,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.lifecycle,com.metamx.common.lifecycle.Lifecycle,com.metamx.common.lifecycle.Lifecycle$StartCloseHandler.start,0.042300356315949084,0.0
L,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.concurrent.FunctionalThreadFactory$3,NO_FIELD,apply(Ljava/lang/Thread;)Ljava/lang/Thread;,79,80,0,-1,-1,-1.0,0.0,NP,com.metamx.common.concurrent,com.metamx.common.concurrent.FunctionalThreadFactory,com.metamx.common.concurrent.FunctionalThreadFactory$3.apply,0.009656548749476938,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.Pair$1,NO_FIELD,apply(Lcom/metamx/common/Pair;)Ljava/lang/Object;,87,87,0,-1,-1,-1.0,0.0,NP,com.metamx.common,com.metamx.common.Pair,com.metamx.common.Pair$1.apply,0.009656548749476938,0.0
M,D,NP_PARAMETER_MUST_BE_NONNULL_BUT_MARKED_AS_NULLABLE,com.metamx.common.Pair$2,NO_FIELD,apply(Lcom/metamx/common/Pair;)Ljava/lang/Object;,99,99,0,-1,-1,-1.0,0.0,NP,com.metamx.common,com.metamx.common.Pair,com.metamx.common.Pair$2.apply,0.009656548749476938,0.0
M,B,THROWS_METHOD_THROWS_RUNTIMEEXCEPTION,com.metamx.common.guava.ExecutorExecutingSequence$3,NO_FIELD,next(Ljava/lang/Object;)Lcom/metamx/common/guava/Yielder;,104,121,0,-1,-1,-1.0,0.0,THROWS,com.metamx.common.guava,com.metamx.common.guava.ExecutorExecutingSequence,com.metamx.common.guava.ExecutorExecutingSequence$3.next,0.01854057359899572,0.0
