,PK0,PK1,PK2,PK3,PK4,PK5,PK6,PK7,PK8,PK9,PK10
P@148,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054,0.04054054054054054
P@149,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924,0.040268456375838924
P@150,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
P@151,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346,0.039735099337748346
P@152,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314,0.039473684210526314
P@153,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098,0.0392156862745098
P@154,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896,0.03896103896103896
P@155,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484,0.03870967741935484
P@156,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464,0.038461538461538464
P@157,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414,0.03821656050955414
P@158,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038,0.0379746835443038
P@159,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377
P@160,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375,0.0375
P@161,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616,0.037267080745341616
P@162,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.037037037037037035
P@163,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025,0.03680981595092025
P@164,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534,0.036585365853658534
P@165,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636,0.03636363636363636
P@166,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301,0.03614457831325301
P@167,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485,0.03592814371257485
P@168,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571
P@169,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166,0.03550295857988166
P@170,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882,0.03529411764705882
P@171,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561,0.03508771929824561
P@172,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256,0.03488372093023256
P@173,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549,0.03468208092485549
P@174,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655,0.034482758620689655
P@175,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429,0.03428571428571429
P@176,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909,0.03409090909090909
P@177,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576,0.03389830508474576
P@178,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325,0.033707865168539325
P@179,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257,0.0335195530726257
P@180,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.03333333333333333
P@181,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823,0.03314917127071823
P@182,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297,0.03296703296703297
P@183,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.03278688524590164
P@184,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.03260869565217391
P@185,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434,0.032432432432432434
P@186,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903,0.03225806451612903
P@187,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621,0.03208556149732621
P@188,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.031914893617021274
P@189,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744,0.031746031746031744
P@190,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054,0.031578947368421054
P@191,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025,0.031413612565445025
P@192,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125,0.03125
P@193,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404,0.031088082901554404
P@194,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393,0.030927835051546393
P@195,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077,0.03076923076923077
P@196,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183,0.030612244897959183
P@197,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174,0.030456852791878174
P@198,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304,0.030303030303030304
P@199,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422,0.03015075376884422
P@200,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03
P@201,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716,0.029850746268656716
P@202,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297,0.0297029702970297
P@203,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417,0.029556650246305417
P@204,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.029411764705882353
P@205,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683,0.02926829268292683
P@206,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301,0.02912621359223301
P@207,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.028985507246376812
P@208,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848,0.028846153846153848
P@209,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867,0.028708133971291867
P@210,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.02857142857142857
P@211,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597,0.02843601895734597
P@212,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283,0.02830188679245283
P@213,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.028169014084507043
P@214,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093,0.028037383177570093
P@215,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046,0.027906976744186046
P@216,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776,0.027777777777777776
P@217,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458,0.027649769585253458
P@218,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515,0.027522935779816515
P@219,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726,0.0273972602739726
P@220,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727,0.02727272727272727
P@221,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326,0.027149321266968326
P@222,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.02702702702702703
P@223,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557,0.026905829596412557
P@224,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284,0.026785714285714284
P@225,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667,0.02666666666666667
P@226,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168,0.02654867256637168
P@227,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401,0.02643171806167401
P@228,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421
P@229,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413,0.026200873362445413
P@230,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913,0.02608695652173913
P@231,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976,0.025974025974025976
P@232,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724,0.02586206896551724
P@233,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339,0.02575107296137339
P@234,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.02564102564102564
P@235,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702,0.02553191489361702
P@236,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324,0.025423728813559324
P@237,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253,0.02531645569620253
P@238,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446,0.025210084033613446
P@239,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025,0.02510460251046025
P@240,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025
P@241,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973,0.024896265560165973
P@242,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067,0.024793388429752067
P@243,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357,0.024691358024691357
P@244,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.02459016393442623
P@245,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346,0.024489795918367346
P@246,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.024390243902439025
P@247,0.024291497975708502,0.02834008097165992,0.024291497975708502,0.02834008097165992,0.024291497975708502,0.02834008097165992,0.024291497975708502,0.02834008097165992,0.024291497975708502,0.02834008097165992,0.024291497975708502
P@248,0.024193548387096774,0.028225806451612902,0.024193548387096774,0.028225806451612902,0.024193548387096774,0.028225806451612902,0.024193548387096774,0.028225806451612902,0.024193548387096774,0.028225806451612902,0.024193548387096774
P@249,0.024096385542168676,0.028112449799196786,0.024096385542168676,0.028112449799196786,0.024096385542168676,0.028112449799196786,0.024096385542168676,0.028112449799196786,0.024096385542168676,0.028112449799196786,0.024096385542168676
P@250,0.024,0.028,0.024,0.028,0.024,0.028,0.024,0.028,0.024,0.028,0.024
P@251,0.02390438247011952,0.027888446215139442,0.02390438247011952,0.027888446215139442,0.02390438247011952,0.027888446215139442,0.02390438247011952,0.027888446215139442,0.02390438247011952,0.027888446215139442,0.02390438247011952
P@252,0.023809523809523808,0.027777777777777776,0.023809523809523808,0.027777777777777776,0.023809523809523808,0.027777777777777776,0.023809523809523808,0.027777777777777776,0.023809523809523808,0.027777777777777776,0.023809523809523808
P@253,0.023715415019762844,0.02766798418972332,0.023715415019762844,0.02766798418972332,0.023715415019762844,0.02766798418972332,0.023715415019762844,0.02766798418972332,0.023715415019762844,0.02766798418972332,0.023715415019762844
P@254,0.023622047244094488,0.027559055118110236,0.023622047244094488,0.027559055118110236,0.023622047244094488,0.027559055118110236,0.023622047244094488,0.027559055118110236,0.023622047244094488,0.027559055118110236,0.023622047244094488
P@255,0.023529411764705882,0.027450980392156862,0.023529411764705882,0.027450980392156862,0.023529411764705882,0.027450980392156862,0.023529411764705882,0.027450980392156862,0.023529411764705882,0.027450980392156862,0.023529411764705882
P@256,0.0234375,0.02734375,0.0234375,0.02734375,0.0234375,0.02734375,0.0234375,0.02734375,0.0234375,0.02734375,0.0234375
P@257,0.023346303501945526,0.027237354085603113,0.023346303501945526,0.027237354085603113,0.023346303501945526,0.027237354085603113,0.023346303501945526,0.027237354085603113,0.023346303501945526,0.027237354085603113,0.023346303501945526
P@258,0.023255813953488372,0.027131782945736434,0.023255813953488372,0.027131782945736434,0.023255813953488372,0.027131782945736434,0.023255813953488372,0.027131782945736434,0.023255813953488372,0.027131782945736434,0.023255813953488372
P@259,0.023166023166023165,0.02702702702702703,0.023166023166023165,0.02702702702702703,0.023166023166023165,0.02702702702702703,0.023166023166023165,0.02702702702702703,0.023166023166023165,0.02702702702702703,0.023166023166023165
P@260,0.023076923076923078,0.026923076923076925,0.023076923076923078,0.026923076923076925,0.023076923076923078,0.026923076923076925,0.023076923076923078,0.026923076923076925,0.023076923076923078,0.026923076923076925,0.023076923076923078
P@261,0.022988505747126436,0.02681992337164751,0.022988505747126436,0.02681992337164751,0.022988505747126436,0.02681992337164751,0.022988505747126436,0.02681992337164751,0.022988505747126436,0.02681992337164751,0.022988505747126436
P@262,0.022900763358778626,0.026717557251908396,0.022900763358778626,0.026717557251908396,0.022900763358778626,0.026717557251908396,0.022900763358778626,0.026717557251908396,0.022900763358778626,0.026717557251908396,0.022900763358778626
P@263,0.022813688212927757,0.026615969581749048,0.022813688212927757,0.026615969581749048,0.022813688212927757,0.026615969581749048,0.022813688212927757,0.026615969581749048,0.022813688212927757,0.026615969581749048,0.022813688212927757
P@264,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.026515151515151516,0.022727272727272728,0.026515151515151516,0.022727272727272728
P@265,0.022641509433962263,0.026415094339622643,0.022641509433962263,0.026415094339622643,0.022641509433962263,0.026415094339622643,0.022641509433962263,0.026415094339622643,0.022641509433962263,0.026415094339622643,0.022641509433962263
P@266,0.022556390977443608,0.02631578947368421,0.022556390977443608,0.02631578947368421,0.022556390977443608,0.02631578947368421,0.022556390977443608,0.02631578947368421,0.022556390977443608,0.02631578947368421,0.022556390977443608
P@267,0.02247191011235955,0.026217228464419477,0.02247191011235955,0.026217228464419477,0.02247191011235955,0.026217228464419477,0.02247191011235955,0.026217228464419477,0.02247191011235955,0.026217228464419477,0.02247191011235955
P@268,0.022388059701492536,0.026119402985074626,0.022388059701492536,0.026119402985074626,0.022388059701492536,0.026119402985074626,0.022388059701492536,0.026119402985074626,0.022388059701492536,0.026119402985074626,0.022388059701492536
P@269,0.022304832713754646,0.026022304832713755,0.022304832713754646,0.026022304832713755,0.022304832713754646,0.026022304832713755,0.022304832713754646,0.026022304832713755,0.022304832713754646,0.026022304832713755,0.022304832713754646
P@270,0.022222222222222223,0.025925925925925925,0.022222222222222223,0.025925925925925925,0.022222222222222223,0.025925925925925925,0.022222222222222223,0.025925925925925925,0.022222222222222223,0.025925925925925925,0.022222222222222223
P@271,0.02214022140221402,0.025830258302583026,0.02214022140221402,0.025830258302583026,0.02214022140221402,0.025830258302583026,0.02214022140221402,0.025830258302583026,0.02214022140221402,0.025830258302583026,0.02214022140221402
P@272,0.022058823529411766,0.025735294117647058,0.022058823529411766,0.025735294117647058,0.022058823529411766,0.025735294117647058,0.022058823529411766,0.025735294117647058,0.022058823529411766,0.025735294117647058,0.022058823529411766
P@273,0.02197802197802198,0.02564102564102564,0.02197802197802198,0.02564102564102564,0.02197802197802198,0.02564102564102564,0.02197802197802198,0.02564102564102564,0.02197802197802198,0.02564102564102564,0.02197802197802198
P@274,0.021897810218978103,0.025547445255474453,0.021897810218978103,0.025547445255474453,0.021897810218978103,0.025547445255474453,0.021897810218978103,0.025547445255474453,0.021897810218978103,0.025547445255474453,0.021897810218978103
P@275,0.02181818181818182,0.025454545454545455,0.02181818181818182,0.025454545454545455,0.02181818181818182,0.025454545454545455,0.02181818181818182,0.025454545454545455,0.02181818181818182,0.025454545454545455,0.02181818181818182
P@276,0.021739130434782608,0.025362318840579712,0.021739130434782608,0.025362318840579712,0.021739130434782608,0.025362318840579712,0.021739130434782608,0.025362318840579712,0.021739130434782608,0.025362318840579712,0.021739130434782608
P@277,0.021660649819494584,0.02527075812274368,0.021660649819494584,0.02527075812274368,0.021660649819494584,0.02527075812274368,0.021660649819494584,0.02527075812274368,0.021660649819494584,0.02527075812274368,0.021660649819494584
P@278,0.02158273381294964,0.025179856115107913,0.02158273381294964,0.025179856115107913,0.02158273381294964,0.025179856115107913,0.02158273381294964,0.025179856115107913,0.02158273381294964,0.025179856115107913,0.02158273381294964
P@279,0.021505376344086023,0.025089605734767026,0.021505376344086023,0.025089605734767026,0.021505376344086023,0.025089605734767026,0.021505376344086023,0.025089605734767026,0.021505376344086023,0.025089605734767026,0.021505376344086023
P@280,0.02142857142857143,0.025,0.02142857142857143,0.025,0.02142857142857143,0.025,0.02142857142857143,0.025,0.02142857142857143,0.025,0.02142857142857143
P@281,0.021352313167259787,0.02491103202846975,0.021352313167259787,0.02491103202846975,0.021352313167259787,0.02491103202846975,0.021352313167259787,0.02491103202846975,0.021352313167259787,0.02491103202846975,0.021352313167259787
P@282,0.02127659574468085,0.024822695035460994,0.02127659574468085,0.024822695035460994,0.02127659574468085,0.024822695035460994,0.02127659574468085,0.024822695035460994,0.02127659574468085,0.024822695035460994,0.02127659574468085
P@283,0.02120141342756184,0.024734982332155476,0.02120141342756184,0.024734982332155476,0.02120141342756184,0.024734982332155476,0.02120141342756184,0.024734982332155476,0.02120141342756184,0.024734982332155476,0.02120141342756184
P@284,0.02112676056338028,0.02464788732394366,0.02112676056338028,0.02464788732394366,0.02112676056338028,0.02464788732394366,0.02112676056338028,0.02464788732394366,0.02112676056338028,0.02464788732394366,0.02112676056338028
P@285,0.021052631578947368,0.02456140350877193,0.021052631578947368,0.02456140350877193,0.021052631578947368,0.02456140350877193,0.021052631578947368,0.02456140350877193,0.021052631578947368,0.02456140350877193,0.021052631578947368
P@286,0.02097902097902098,0.024475524475524476,0.02097902097902098,0.024475524475524476,0.02097902097902098,0.024475524475524476,0.02097902097902098,0.024475524475524476,0.02097902097902098,0.024475524475524476,0.02097902097902098
